"idtwitter","subj","pos","neg","iro","top","TEXT"
"144382838094041090","0","0","0","0","1","Nonostante la #benzina il governo Monti piace più della scorsa settimanahttp://pietroraffa.altervista.org/blog/2011/12/07/il-governo-monti-piace-piu-della-settimana-scorsa/ …"
"193346947397074945","0","0","0","0","1","Vogliono farci la morale. LORO a NOI #m5s #Sallusti: ‘#Grillo insulta #Ferrara? #Stronzo’ – Il Fatto Quotidiano TV http://tv.ilfattoquotidiano.it/2012/04/20/sallusti-grillo-insulta-ferrara-stronzo/195233/ …"
"134706538140008448","1","1","1","0","1","Sacconi su governo Monti: addio a valori fondamentali come ""vita e famiglia"" http://bit.ly/uKS8eg  ...ma perché?!? perché?!?"
"393253623947620352","1","0","1","0","0","'perché se siete italiane scrivete in inglese' ma scusa, il profilo è il mio, se pure volessi scrivere in aramaico antico non so cazzi tuoi."
"391891427527245825","0","0","0","0","0","10 doppi sensi che non ti aspetti http://www.curiosone.tv/10-doppi-sensi-che-non-ti-aspetti-27412/ …"
"194134583757905920","1","1","0","0","0","RT @Juvenistina: ♩♪♬ Juveeee,, storia di un grande amore. Bianco che abbraccia il nero. Coro che si alza ... http://m.tmi.me/oM3Zi "
"393338374872117248","1","1","0","0","0","@AmorosoOF manca poco, nn vedo l'ora di rivederti"
"193030474849980416","1","1","0","0","1","Sta sera #Grillo a #Serviziopubblico. Il titolo mi intriga: ""Spazzare via tutti""."
"164687643089715200","1","1","0","0","1","Cresce la fiducia per il Governo Monti e per il Terzo Polo : Generazione Italia http://fb.me/1D99cx4Ws "
"186783588279259136","1","1","0","0","0","@Merda__Man oh yeah!!!!! #beimomenti anche quelli......"
"193058789707096064","0","0","0","0","1","#Grillo è appena entrato nei TT Italia in posizione 2"
"391867324636336128","1","0","1","1","0","Tweet Not Available"
"138664267141492736","0","0","0","0","1","Casa e IVA nel mirino del Governo Monti per ridurre il debito: Le misure saranno illustrate domani al vertice eu... http://bit.ly/vqxivP "
"135066614960881665","1","0","1","1","1","Mario Monti dia un segnale all'Italia e al mondo: non siamo un paese per vecchi - Lettera43http://www.lettera43.it/politica/31148/governo-tecnico-o-reparto-geriatria.htm …"
"165051213174407170","1","0","1","1","1","Marcel Proust vs Mario Monti:La noia è uno dei mali meno gravi che abbiamo da sopportare."
"396740363865436160","1","0","0","0","0","ti ho fatto l'occhiata! dopo quattro anni non riconosci l'occhiata! #CastleRaiDue"
"391997181151834112","1","0","1","0","0","scusa. :("
"145480719379075074","0","0","0","0","1","Il governo Monti e la manovra salva Italia http://nblo.gs/rlgrP "
"146519691999973376","1","0","1","1","1","PD e PDL bloccano le (poche) #liberalizzazioni previste dalla manovra. Ecco il fondamentale contributo della politica al governo #Monti"
"189292115543601152","0","0","0","0","0","@angeloargento e oggi e' anche il compleanno di #Baudelaire"
"148718399885819904","1","0","1","0","1","IL GOVERNO MONTI ......IMPOSTO DA NAPOLITANO.....NON DAL POPOLO .....INCREDIBILE !!!!!! http://fb.me/1pzi1z97L "
"136343462609035264","0","0","0","0","1","EGREGIO SENATORE MARIO MONTI http://bit.ly/tHTryp  #oramonti"
"163545190227902464","0","0","0","0","1","Ferrero a Napoli: “Bisogna opporsi al neo liberismo del governo Monti”: #governo #liberismo #mario monti NAPOLI ... http://bit.ly/y3aJ3p "
"144776948860731392","0","0","0","0","1","Mario Monti come Silvio Berlusconi http://on.fb.me/rFy6rM "
"160275890146770944","0","0","0","0","1","Il governo #Monti vorrebbe pagare i debiti della pubblica amministrazione con titoli di stato, ecco la reazione:http://youtu.be/Iy9H8ltkAH8 "
"393366574289018880","1","1","0","0","0",""" Sono parte del mio cuore, mi hanno insegnato ad essere me stessa e a credere nei sogni. "" #Best tweet"
"190736559052562432","0","0","0","0","0","Tweet Not Available"
"193077543497236480","1","0","1","0","1","@Serv_Pubblico M5s è si una casta, #Grillo è uguale a Bossi, anche lui era contro tutto e tutti e sappiamo come è finita."
"165463281216139264","1","0","1","1","1","governo #Monti: sacrifici per i giovani. Ma non ha specificato l'età di questi giovani. Temo parli dei neonati."
"393302805127380992","1","0","1","0","0","Tweet Not Available"
"189639860049551360","0","0","0","0","0","Quagliarella: Juve Tak Perlu Pikirkan Milan: Salah satu personil Si Kekasih Italia, Fabio Quagliarella, meminta ...http://bit.ly/ImqW4S "
"192222167876907011","1","1","1","0","1","Senza pregiudizi: #Grillo ha ragione http://www.giornalettismo.com/archives/260530/il-jaccuse-di-beppe-grillo-ai-partiti/?utm_source=twitterfeed&utm_medium=twitter … ma sarebbe bello facesse anche dibattiti oltre che monologhi."
"391954287280283648","0","0","0","0","0","Domani se vuoi anche tu puoi avere il rosso porpora siamo aperti dalle 9.00_alle. 13_00 http://fb.me/2larEmHNA "
"193205430204366848","1","0","1","0","1","Patetico #Grillo che difende la #Lega per prendersene gli elettori. Grillo non è la cura, è anche lui parte della malattia"
"393172917585846272","0","0","0","0","0","Tweet Not Available"
"191510935331012609","1","0","1","0","0","Tweet Not Available"
"136967752316502016","0","0","0","0","1","cerco Mario #Monti su twitter STOP trovo @palazzochigi STOP usato anche da #Berlusconi STOP On #Monti il suo account? (personale/ufficiale)?"
"154139087392083968","1","0","1","1","1","La profezia dei #maya non e' che era Mario Monti??!"
"186391018315329538","1","1","0","0","0","Tweet Not Available"
"396633045207629824","1","1","0","0","0","Tweet Not Available"
"137189302017851392","1","1","1","0","1","capisco che sperate nel governo monti, però non fate finta di non vederne contraddizioni e pericolosità"
"193372470265380864","0","0","0","0","1","Grillo: la crisi dei partiti e il mito della democrazia diretta http://shar.es/rIKMe  via @sharethis #Grillo #partiti #democrazia #5stelle"
"137145477014634497","1","1","0","0","1","#Governo #Monti, segnali positivi, incoraggianti e congratulazioni dai premier dei grandi paesi eu, speriamo bene. #lungavitagovernomonti"
"134347732520415232","1","0","1","1","1","Tweet Not Available"
"195542995452428292","0","0","0","0","1","Guai confondere #Grillo col Movimento 5 stelle – Il Fatto Quotidiano http://www.ilfattoquotidiano.it/2012/04/26/guai-confondere-grillo-movimento-stelle/209120/ … via @fattoquotidiano #m5s #m5sTour"
"137125513457180672","0","0","0","0","1","Governo Monti, stasera la fiducia in Senato Berlusconi: “Ora intercettazioni e giustizia”http://goo.gl/Qe3mp "
"393294224923566080","1","1","0","0","0","@mariabasile2 buongioorno mariiii :-* :-* mi mancate :)"
"188040801580879872","0","0","0","0","0","@NosapaiD la S'ignora #Marrone ha il suo bel da fare tra le mazzette di Euro,le ampolline per l'acqua del DyoPó,pulire la lettiera di casa"
"193325940930125825","1","0","1","1","1","Se mi piace il calcio come a tutti gli italiani sono uno stupido pecorone. Mentre se mi piace #Grillo come a tutti voi sono figo. Giusto?"
"195890979432185858","1","0","1","0","1","Movimento di #Grillo sottovalutato fino ad ieri da tutti gli addetti ai lavori, il pressapochismo di giornalisti e politici e' imbarazzante"
"193062946623062016","1","1","0","0","1","@EmilyBasile Ilvo Diamanti sta giustamente dicendo che riavvicina la gente alla politica,della quale #Grillo entrerà a far parte con 1 part."
"136874048226467841","1","1","0","0","1","Nessun giudizio precipitoso sul #governo #monti ma la semplice annotazione che il Vaticano sarà contento di questi #ministri"
"149619630917423104","1","0","1","0","1","Tweet Not Available"
"193981986329731072","1","1","0","0","0","Tweet Not Available"
"191521202987208704","1","1","1","0","0","Tweet Not Available"
"391937969923559424","1","1","1","0","0","Incredibile a firenze! Se mio padre fosse stato in casa sarebbe morto d infarto! #FiorentinaJuve #SkySerieA"
"134931995162714112","1","1","0","0","1","@Elena2020 beh se arriva Mario #Monti ci sara' un interlocutore importante in più"
"196005165868912640","1","1","0","0","0","@McMatt98 come ti capisco! Io vorrei rivederlo e abbracciarlo fortissimo! Dirgli quanto gli voglio bene"
"137140889054228480","1","0","1","0","1","#Studenti in #corteo a #Pisa contro la crisi. Slogan contro il governo Monti http://bit.ly/sHwWF7 "
"133547585985191937","1","0","1","0","1","Governo tecnico? Attentato alla Costituzione!: Un governo tecnico, magari presieduto da Mario Monti? Sarebbe un ... http://bit.ly/rIb4FF "
"155225650788179968","0","0","0","0","1","Montincul(tura): Contrasto mette in versi un immaginario monologo che Mario Monti rivolge a se stesso, interrog... http://tinyurl.com/7jf6e6l "
"165072671627943936","1","0","1","1","1","""Il posto fisso è monotono"" disse tutto ad un tratto il senatore A VITA Mario Monti."
"393307861503451136","1","0","1","0","0","sto di merda in tutti i sensi"
"188970358932643841","1","0","1","1","0","@ClaudioCorti71 E noi a Milano con un vento che porta via... vedo che lavori molto!!! XD"
"144086255817330688","1","0","1","1","1","Avviso ai naviganti del Pdl e del Pd: il governo Monti è la loro zattera. Sono naufraghi è bene che se lo ricordino."
"137205657773420544","0","0","0","0","1","#governo #monti #ministri nell'archivio di Radio Radicale: #Enzo #Moavero #Ministro #Affari #Europeihttp://www.radioradicale.it/soggetti/enzo-moavero-milanesi …"
"137088013007200256","0","0","0","0","1","Il governo Monti subito al lavoro, tra i ministri nessun politico. Oggi la fiducia al Senato.. http://notizie.tiscali.it/articoli/politica/11/11/17/governo-monti-oggi-fudicia.html …"
"395646417798045696","1","1","0","0","0","#ThankYouOneDirectionForTheAmazingTour sapere di aver partecipato, oddio, io non riesco ancora a crederci."
"192677700152995841","1","0","1","0","1","@Luca_Preziosi Io #Grillo non lo voterei mai, il problema è che lui è un comico e sembra il più serio di tutti.. E' clamoroso"
"144164264402362370","1","0","1","1","1","Magari me sbaglio, ma se la Cgil dice che questa manovra 'uccide i pensionati', il mio parere è che Mario Monti lo stia facendo benissimo <3"
"134675356555808769","1","0","1","0","1","Sindacati - http://www.cinquerighe.it  - Melchionna, Cisl: Si al Governo Monti Ricorso alle urne, una catastrofe http://j.mp/vBjBBs "
"160671934688935936","1","1","0","0","1","Costa Concordia: il saggio silenzio del governo Monti - Internet e Politica http://internetepolitica.blogosfere.it/2012/01/costa-concordia-il-saggio-silenzio-del-governo-monti.html … via @blogosfere"
"136143489149829120","1","1","1","0","1","Dati negativi da Confindustria che spera nel nuovo governo Monti. Castiglione: “Avanti con le riforme” http://fb.me/LkgnhO8T "
"163936734420287488","0","0","0","0","1","Il premier Mario #Monti sara' domani sera a Parigi per ricevere il premio 'Europeo dell'anno'. Prima di lui Trichet, Sarkozy e Merkel"
"192943790665904128","1","0","1","0","1","#Renzi «#Grillo come Savonarola?Ne ha di strada da fare» http://ow.ly/anJzQ  Intanto lui l'è ""bugiardino storico"" però :)..."
"160392296129507328","1","0","0","0","1","@pdnetwork @PaoloGentiloni se saranno confermate le indiscrezioni, accetterete le timidissime #liberalizzazioni del #governo #monti ?"
"196191137692786688","1","0","1","0","1","Anche #Grillo nel partito #antieuro. Vecchia campagna reazionaria, resta tale anche con la crisi"
"164353669322653696","1","0","1","0","1","@ilariaserpolini Mario Monti è la peggior cosa che sia capitata a questo paese."
"134919266255380480","1","0","1","0","1","unica soluzione governo #Monti. I politici da parte e mi dispiace ma Di Pietro sta sbagliando tutto. #noalvoto"
"143253406042173440","1","0","1","1","1","@Francesca75a il governo Monti è come una bella lavanderia a secco per i partiti che hanno governato, male, negli ultimi tre anni."
"135771213929779200","1","0","1","0","1","Controlla questo video -- ITALIANI NON ESULTATE : MARIO MONTI E' L'ENNESIMO BURATTINO ! http://www.youtube.com/watch?v=9zK4ZJiYfgI&feature=share … via @youtube"
"191950567000653825","1","0","1","0","1","@chedisagio triste che il nostro Paese si aggrappi ai comici. Ancora più triste che la sinistra italiana li tema #Grillo #Pd #news #politica"
"146332506860425216","1","1","1","0","1","@mariop89 certo, ma ha comunque ragione D’Alema. O il governo Monti o Berlusconi (fino all’ipotetica sfiducia)"
"393138129806565376","1","1","0","0","0","@Valles_Core tonto"
"141149152733175808","1","1","0","0","1","Governo: Monti vincerà la sfida puntando su equità e giovani http://fb.me/11EMyZgCF "
"146959596169334784","1","0","1","1","1","Ma chi ha dato la patente a Mario Monti? Tutto questo tempo per fare una manovra!"
"195048989807230976","1","0","1","0","1","Tweet Not Available"
"143446342591717376","0","0","0","0","1","Tweet Not Available"
"143620015810293760","1","1","0","0","1","Applausi a #La7 per aver trasmesso integralmente no stop l'intera conferenza stampa del governo #Monti."
"186384384646070272","1","1","0","0","0","Tweet Not Available"
"393423009450840064","1","1","0","0","0","Siamo stati ammessi nell'Italian Film Commission. Siamo onorati e felici per questo nuovo risultato. Ogni giorno un passo per il cinema"
"395444320440188928","1","0","1","0","0","Il problema delle #donne italiane è il #lavoro. Lo dice uno studio a livello mondiale! #gendergapreport http://27esimaora.corriere.it/articolo/gender-gap-report-il-problema-per-le-donne-italiane-e-il-mondo-del-lavoro/?utm_content=buffer49d69&utm_source=buffer&utm_medium=twitter&utm_campaign=Buffer …"
"195886112437313538","1","1","0","0","1","@italicmrwolf #Grillo fa bene a porre questione. Euro vantaggio assoluto solo per tedeschi. Ridiscutere i trattati unica soluzione"
"135399667813974017","0","0","0","0","1","Un folignate nel Governo #Monti? #MoscaMoschini #Foligno"
"137205171397722113","0","0","0","0","1","Mario Monti: il programma di Governohttp://bit.ly/tjPwqV "
"396667629873553409","1","0","1","0","0","Tweet Not Available"
"195816763227783169","1","1","0","0","1","@M5STARANTO #M5Stour #Grillo e dovete continuare così!, siete gli unici a dar voce alla gente comune ed ai cittadini!"
"137558173228871680","1","1","0","0","1","La vittoria di #casini con il #governo #monti. http://urly.it/16nj "
"134678528909258752","1","0","1","0","1","Gli inquietanti sponsor di Mario Monti http://tinyurl.com/btmdsts "
"145235099665960962","1","0","0","0","1","E se gli #italiani non le pagano le #tasse di questa #manovra economica del #governo #Monti ? #politica #pd #pdl"
"134591331665321984","1","0","1","0","1","Crisi economica sempre più grave, governo tecnico, incarico probabile a Mario Monti. Editoriali e commenti di oggi.http://intern.az/t8svq8 "
"188518321908494336","1","1","0","0","0","@VStaffelli Fiorello è un veramente grandissimo."" dopo il movimento dei forconi, ci sarà il movimento degli stuzzicadenti"". ahahah"
"391954293428723712","1","0","1","1","0","ho finito la seconda stagione, POSSO UCCIDERE QUALCUNO #doctorwho"
